arm,task,init_idx,env_seed,lane,pin_id,layout,style,success,root,task_uid,journal,journal_line
warmshoot_t0.2,OpenStandMixerHead,5,2000005,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:5,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,206
warmshoot_t0.2,OpenStandMixerHead,6,2000006,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:6,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,209
warmshoot_t0.2,OpenStandMixerHead,7,2000007,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:7,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,210
warmshoot_t0.2,OpenStandMixerHead,8,2000008,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:8,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,213
warmshoot_t0.2,OpenStandMixerHead,9,2000009,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:9,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,214
warmshoot_t0.2,OpenStandMixerHead,10,2000010,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:10,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,216
warmshoot_t0.2,OpenStandMixerHead,11,2000011,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:11,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,219
warmshoot_t0.2,OpenStandMixerHead,12,2000012,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:12,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,220
warmshoot_t0.2,OpenStandMixerHead,13,2000013,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:13,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,223
warmshoot_t0.2,OpenStandMixerHead,14,2000014,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:14,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,225
warmshoot_t0.2,OpenStandMixerHead,15,2000015,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:15,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,227
warmshoot_t0.2,OpenStandMixerHead,16,2000016,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:16,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,230
warmshoot_t0.2,OpenStandMixerHead,17,2000017,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:17,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,232
warmshoot_t0.2,OpenStandMixerHead,18,2000018,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:18,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,235
warmshoot_t0.2,OpenStandMixerHead,19,2000019,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:19,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,238
warmshoot_t0.2,OpenStandMixerHead,20,2000020,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:20,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,240
warmshoot_t0.2,OpenStandMixerHead,21,2000021,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:21,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,243
warmshoot_t0.2,OpenStandMixerHead,22,2000022,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:22,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,245
warmshoot_t0.2,OpenStandMixerHead,23,2000023,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:23,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,248
warmshoot_t0.2,OpenStandMixerHead,24,2000024,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:24,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,251
warmshoot_t0.2,OpenStandMixerHead,25,2000025,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:25,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,253
warmshoot_t0.2,OpenStandMixerHead,26,2000026,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:26,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,256
warmshoot_t0.2,OpenStandMixerHead,27,2000027,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:27,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,258
warmshoot_t0.2,OpenStandMixerHead,28,2000028,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:28,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,262
warmshoot_t0.2,OpenStandMixerHead,29,2000029,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:29,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,265
warmshoot_t0.2,OpenStandMixerHead,30,2000030,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:30,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,267
warmshoot_t0.2,OpenStandMixerHead,31,2000031,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:31,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,270
warmshoot_t0.2,OpenStandMixerHead,32,2000032,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:32,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,273
warmshoot_t0.2,OpenStandMixerHead,33,2000033,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:33,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,275
warmshoot_t0.2,OpenStandMixerHead,34,2000034,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:34,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,278
warmshoot_t0.2,OpenStandMixerHead,35,2000035,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:35,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,280
warmshoot_t0.2,OpenStandMixerHead,36,2000036,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:36,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,283
warmshoot_t0.2,OpenStandMixerHead,37,2000037,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:37,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,286
warmshoot_t0.2,OpenStandMixerHead,38,2000038,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:38,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,288
warmshoot_t0.2,OpenStandMixerHead,39,2000039,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:39,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,291
warmshoot_t0.2,OpenStandMixerHead,40,2000040,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:40,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,293
warmshoot_t0.2,OpenStandMixerHead,41,2000041,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:41,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,296
warmshoot_t0.2,OpenStandMixerHead,42,2000042,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:42,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,299
warmshoot_t0.2,OpenStandMixerHead,43,2000043,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:43,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,301
warmshoot_t0.2,OpenStandMixerHead,44,2000044,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:44,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,304
warmshoot_t0.2,OpenStandMixerHead,45,2000045,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:45,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,307
warmshoot_t0.2,OpenStandMixerHead,46,2000046,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:46,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,309
warmshoot_t0.2,OpenStandMixerHead,47,2000047,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:47,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,312
warmshoot_t0.2,OpenStandMixerHead,48,2000048,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:48,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,315
warmshoot_t0.2,OpenStandMixerHead,49,2000049,main,,1,1,0,rc_macro13,sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05__OpenStandMixerHead:eval:5:49,exp/step_diag/data/rc_macro13/pi05/warmshoot_t0.2/journal_sdiag-warmshoot_t0.2-main-61682f54d8bf__l1s1_pi05.jsonl,318
full,PickPlaceCounterToCabinet,0,2000000,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:0,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,1
full,PickPlaceCounterToCabinet,1,2000001,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:1,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,2
full,PickPlaceCounterToCabinet,2,2000002,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:2,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,3
full,PickPlaceCounterToCabinet,3,2000003,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:3,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,4
full,PickPlaceCounterToCabinet,4,2000004,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:4,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,5
full,PickPlaceCounterToCabinet,5,2000005,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:5,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,6
full,PickPlaceCounterToCabinet,6,2000006,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:6,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,7
full,PickPlaceCounterToCabinet,7,2000007,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:7,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,8
full,PickPlaceCounterToCabinet,8,2000008,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:8,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,9
full,PickPlaceCounterToCabinet,9,2000009,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:9,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,10
full,PickPlaceCounterToCabinet,10,2000010,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:10,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,11
full,PickPlaceCounterToCabinet,11,2000011,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:11,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,12
full,PickPlaceCounterToCabinet,12,2000012,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:12,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,13
full,PickPlaceCounterToCabinet,13,2000013,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:13,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,14
full,PickPlaceCounterToCabinet,14,2000014,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:14,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,15
full,PickPlaceCounterToCabinet,15,2000015,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:15,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,16
full,PickPlaceCounterToCabinet,16,2000016,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:16,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,17
full,PickPlaceCounterToCabinet,17,2000017,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:17,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,18
full,PickPlaceCounterToCabinet,18,2000018,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:18,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,19
full,PickPlaceCounterToCabinet,19,2000019,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:19,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,20
full,PickPlaceCounterToCabinet,20,2000020,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:20,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,21
full,PickPlaceCounterToCabinet,21,2000021,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:21,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,22
full,PickPlaceCounterToCabinet,22,2000022,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:22,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,23
full,PickPlaceCounterToCabinet,23,2000023,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:23,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,24
full,PickPlaceCounterToCabinet,24,2000024,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:24,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,25
full,PickPlaceCounterToCabinet,25,2000025,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:25,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,26
full,PickPlaceCounterToCabinet,26,2000026,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:26,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,27
full,PickPlaceCounterToCabinet,27,2000027,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,0,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:27,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,28
full,PickPlaceCounterToCabinet,28,2000028,pnp,4d13ac5effce76c0ec253c9cef7dc2ed25dcb7d9ed4bae596e8b08ca483edcaa,1,1,1,rc_macro13,sdiag-full-pnp-b2d778c4f265__l1s1_pi05__PickPlaceCounterToCabinet:eval:6:28,exp/step_diag/data/rc_macro13/pi05/full/journal_sdiag-full-pnp-b2d778c4f265__l1s1_pi05.jsonl,29
